"","MayorID","FullName","LastName","FirstName","GenderMale","GenderFemale","RaceWhite","RaceBlack","RaceHispanic","RaceOther","PartyRepublican","PartyDemocrat","PartyNonPartisan","PartyOther","Ideology","IdeologySD","LastElectionDate","PercentVote","YearsCurrentPosition","CityManager","CouncilManager","MayorCouncil","Title","CityID","CityName","CityNameFull","CensusID","CensusID2","State","StateAB","Region","Division","StateFIPS","Population","Latitude","Longitude","CityAge","CityMale","CityFemale","CityWhite","CityBlack","CityHispanic","CityOwner","CityRenter","GovWebsite","FacebookPageName","FacebookPageID","FacebookLink","TwitterHandle","TwitterLink"
"1097","1098","Timothy DeGeeter","DeGeeter","Timothy",1,0,1,0,0,0,NA,NA,NA,NA,0.17905346,0.1199115,NA,NA,NA,NA,NA,NA,"Mayor","1098","Parma","City of Parma","1600000US3961000","3961000","Ohio","OH","2","3","39",81601,41.3835,-81.7285,41.5,48.1,51.9,93,2.3,3.6,74.2,25.8,"www.cityofparma-oh.gov/","ParmaMayorTimDeGeeter","159164704133421","https://www.facebook.com/ParmaMayorTimDeGeeter/?ref=br_rs","timdegeeter","twitter.com/TimDeGeeter"
"1098","1099","Brad McCloud","McCloud","Brad",1,0,1,0,0,0,NA,NA,NA,NA,0.1196034,0.13215207,NA,NA,NA,NA,NA,NA,"Mayor","1099","Reynoldsburg","City of Reynoldsburg","1600000US3966390","3966390","Ohio","OH","2","3","39",35893,39.9596,-82.7956,37.3,47.4,52.6,69.7,23.3,3.4,63.4,36.6,"www.ci.reynoldsburg.oh.us/","mayormccloud","1813794562178550","https://www.facebook.com/mayormccloud/",NA,NA
"1099","1100","Warren Copeland","Copeland","Warren",1,0,1,0,0,0,NA,NA,NA,NA,-0.0290546,0.1127051,NA,NA,NA,NA,NA,NA,"Mayor","1100","Springfield","City of Springfield","1600000US3974118","3974118","Ohio","OH","2","3","39",60608,39.9338,-83.7958,36,47.6,52.4,75.2,18.1,3,52.8,47.2,"https://springfieldohio.gov/","CityofSpringfieldOH","516457968537756","https://www.facebook.com/CityofSpringfieldOH/",NA,NA
"1100","1101","Sara Kline","Kline","Sara",0,1,1,0,0,0,NA,NA,NA,NA,0.0663065,0.13900139,NA,NA,NA,NA,NA,NA,"Mayor","1101","Stow","City of Stow","1600000US3974944","3974944","Ohio","OH","2","3","39",34837,41.1763,-81.4365,39.7,48.2,51.8,93,2.7,1.5,69.6,30.4,"stowohio.org/",NA,NA,NA,NA,NA
"1101","1102","Thomas Perciak","Perciak","Thomas",1,0,1,0,0,0,NA,NA,NA,NA,0.06759687,0.13285285,NA,NA,NA,NA,NA,NA,"Mayor","1102","Strongsville","City of Strongsville","1600000US3975098","3975098","Ohio","OH","2","3","39",44750,41.3129,-81.8317,44.2,48.6,51.4,92,1.9,2,80.8,19.2,"https://www.strongsville.org/","TomPerciak","340568839730605","https://www.facebook.com/TomPerciak/","strongsvillegov","https://twitter.com/StrongsvilleGov"
"1102","1103","Wade Kapszukiewicz","Kapszukiewicz","Wade",1,0,1,0,0,0,0,1,0,0,-0.1697692,0.06715975,NA,NA,NA,NA,NA,NA,"Mayor","1103","Toledo","City of Toledo","1600000US3977000","3977000","Ohio","OH","2","3","39",287208,41.6641,-83.5819,34.2,48.4,51.6,64.8,27.2,7.4,55.5,44.5,"toledo.oh.gov/","ElectWade","1841414992850485","https://www.facebook.com/ElectWade/","phh4toledo","twitter.com/phh4Toledo"
"1103","1104","Deborah Johnson","Johnson","Deborah",0,1,1,0,0,0,NA,NA,NA,NA,-0.2038938,0.13112373,NA,NA,NA,NA,NA,NA,"Mayor & Council President","1104","Upper Arlington","City of Upper Arlington","1600000US3979002","3979002","Ohio","OH","2","3","39",33771,40.0276,-83.0707,42.8,47.8,52.2,92.1,0.8,1.6,80.8,19.2,"www.uaoh.net/",NA,NA,NA,"kipgreenhill","twitter.com/KipGreenhill"
"1104","1105","William Franklin","Franklin","William",1,0,0,1,0,0,0,1,0,0,-0.1012839,0.13110182,NA,NA,NA,NA,NA,NA,"Mayor","1105","Warren","City of Warren","1600000US3980892","3980892","Ohio","OH","2","3","39",41557,41.2383,-80.8167,38.3,48.1,51.9,67.7,27.7,1.9,56.5,43.5,"www.warren.org/",NA,NA,NA,NA,NA
"1105","1106","Craig Treneff","Treneff","Craig",1,0,1,0,0,0,NA,NA,NA,NA,0.07916211,0.12837859,NA,NA,NA,NA,NA,NA,"Mayor","1106","Westerville","City of Westerville","1600000US3983342","3983342","Ohio","OH","2","3","39",36120,40.1234,-82.9133,41.2,47,53,88.6,6.4,1.9,77,23,"https://www.westerville.org/",NA,NA,NA,"kathycocuzzi","twitter.com/KathyCocuzzi"
"1106","1107","Dennis Clough","Clough","Dennis",1,0,1,0,0,0,NA,NA,NA,NA,0.17523368,0.15123892,NA,NA,NA,NA,NA,NA,"Mayor","1107","Westlake","City of Westlake","1600000US3983622","3983622","Ohio","OH","2","3","39",32729,41.4495,-81.9302,45,47.4,52.6,91.2,1.6,2.5,72.5,27.5,"https://www.cityofwestlake.org/",NA,NA,NA,NA,NA
"1107","1108","Jamael Brown","Brown","Jamael",1,0,0,1,0,0,NA,NA,NA,NA,-0.1039081,0.13079072,NA,NA,NA,NA,NA,NA,"Mayor","1108","Youngstown","City of Youngstown","1600000US3988000","3988000","Ohio","OH","2","3","39",66982,41.0991,-80.6459,38,49.2,50.8,47,45.2,9.3,58.3,41.7,"https://youngstownohio.gov/","mayortitobrown","383626665403999","https://www.facebook.com/mayortitobrown/","mayortitobrown","https://twitter.com/MayorTitoBrown"
"1108","1109","Mick Cornett","Cornett","Mick",1,0,1,0,0,0,1,0,0,0,0.25602337,0.0541326,NA,NA,NA,NA,NA,NA,"Mayor","1109","Oklahoma City","City of Oklahoma City","1600000US4055000","4055000","Oklahoma","OK","3","7","40",579999,35.4671,-97.5137,34,49.2,50.8,62.7,15.1,17.2,59.7,40.3,"https://www.okc.gov/","mickcornett","118846680688","https://www.facebook.com/mickcornett/","mickcornett","twitter.com/MickCornett"
"1109","1110","G. T. Bynum","Bynum","G. T.",1,0,1,0,0,0,1,0,0,0,0.07367278,0.06142058,NA,NA,NA,NA,NA,NA,"Mayor","1110","Tulsa","City of Tulsa","1600000US4075000","4075000","Oklahoma","OK","3","7","40",391906,36.1279,-95.9023,34.7,48.7,51.3,62.6,15.9,14.1,53.5,46.5,"https://www.cityoftulsa.org/","gtbynumfortulsamayor","1534671753528214","https://www.facebook.com/gtbynumfortulsamayor/","gtbynum","twitter.com/gtbynum"
"1110","1111","Lynne Miller","Miller","Lynne",0,1,1,0,0,0,NA,NA,NA,NA,0.05269286,0.10056923,NA,NA,NA,NA,NA,NA,"Mayor","1111","Norman","City of Norman","1600000US4052500","4052500","Oklahoma","OK","3","7","40",110925,35.2406,-97.3453,29.6,49.7,50.3,79.7,4.3,6.4,54.7,45.3,"www.normanok.gov/","MayorLynneMiller","149249481891800","https://www.facebook.com/MayorLynneMiller/","miller_4_mayor","https://twitter.com/Miller_4_Mayor"
"1111","1112","Craig Thurmond","Thurmond","Craig",1,0,1,0,0,0,NA,NA,NA,NA,0.42421898,0.12032418,NA,NA,NA,NA,NA,NA,"Mayor","1112","Broken Arrow","City of Broken Arrow","1600000US4009050","4009050","Oklahoma","OK","3","7","40",98850,36.0365,-95.781,35.7,48.6,51.4,79.3,4.3,6.5,77.9,22.1,"https://www.brokenarrowok.gov/",NA,NA,NA,NA,NA
"1112","1113","Fred Fitch","Fitch","Fred",1,0,1,0,0,0,NA,NA,NA,NA,0.34959397,0.11781088,NA,NA,NA,NA,NA,NA,"Mayor","1113","Lawton","City of Lawton","1600000US4041850","4041850","Oklahoma","OK","3","7","40",96867,34.617,-98.4204,29.7,51.9,48.1,60.3,21.4,12.6,49,51,"https://www.lawtonok.gov/",NA,NA,NA,NA,NA
"1113","1114","Charles Lamb","Lamb","Charles",1,0,1,0,0,0,NA,NA,NA,NA,0.44086395,0.11904864,NA,NA,NA,NA,NA,NA,"Mayor","1114","Edmond","City of Edmond","1600000US4023200","4023200","Oklahoma","OK","3","7","40",81405,35.6738,-97.4131,34.8,48.4,51.6,82.6,5.5,5.1,69.5,30.5,"https://edmondok.com/","LambforMayor2017","626672767524518","https://www.facebook.com/LambForMayor2017/",NA,NA
"1114","1115","Glenn Lewis","Lewis","Glenn",1,0,1,0,0,0,NA,NA,NA,NA,0.23412367,0.12729623,NA,NA,NA,NA,NA,NA,"Mayor","1115","Moore","City of Moore","1600000US4049200","4049200","Oklahoma","OK","3","7","40",55081,35.3296,-97.475,31.5,48.8,51.2,78.9,4.6,8.9,73.4,26.6,"https://www.cityofmoore.com/","MayorGlennLewis","924001801029192","https://www.facebook.com/MayorGlennLewis/",NA,NA
"1115","1116","Matthew Dukes","Dukes","Matthew",1,0,1,0,0,0,NA,NA,NA,NA,0.38681618,0.13419236,NA,NA,NA,NA,NA,NA,"Mayor","1116","Midwest City","City of Midwest City","1600000US4048350","4048350","Oklahoma","OK","3","7","40",54371,35.4588,-97.3746,35.2,47.4,52.6,64.6,21.9,5.6,60.2,39.8,"https://midwestcityok.org/",NA,NA,NA,NA,NA
"1116","1117","William Shewey","Shewey","William",1,0,1,0,0,0,NA,NA,NA,NA,0.45316527,0.13319845,NA,NA,NA,NA,NA,NA,"Mayor","1117","Enid","City of Enid","1600000US4023950","4023950","Oklahoma","OK","3","7","40",49379,36.4057,-97.8699,36,49,51,81.6,3.6,10.3,63.8,36.2,"www.enid.org/",NA,NA,NA,"mayorshewey","twitter.com/MayorShewey"
"1117","1118","Gina Noble","Noble","Gina",0,1,1,0,0,0,NA,NA,NA,NA,0.20612151,0.13361213,NA,NA,NA,NA,NA,NA,"Mayor","1118","Stillwater","City of Stillwater","1600000US4070300","4070300","Oklahoma","OK","3","7","40",45688,36.1371,-97.0724,23.9,50.6,49.4,79.5,4.7,4.3,38.7,61.3,"stillwater.org/",NA,NA,NA,NA,NA
"1118","1119","Bob Coburn","Coburn","Bob",1,0,1,0,0,0,NA,NA,NA,NA,0.21857647,0.15132846,NA,NA,NA,NA,NA,NA,"Mayor","1119","Muskogee","City of Muskogee","1600000US4050050","4050050","Oklahoma","OK","3","7","40",39223,35.7414,-95.3602,36,47.7,52.3,55.9,16.1,7.1,57.7,42.3,"cityofmuskogee.com/","Bob-Coburn-Mayor-341374628202",NA,"https://www.facebook.com/Bob-Coburn-Mayor-341374628202/","bobcoburn","twitter.com/BobCoburn"
"1119","1120","Dale Copeland","Copeland","Dale",1,0,1,0,0,0,NA,NA,NA,NA,0.46644784,0.14290661,NA,NA,NA,NA,NA,NA,"Mayor","1120","Bartlesville","City of Bartlesville","1600000US4004450","4004450","Oklahoma","OK","3","7","40",35750,36.7381,-95.948,39.9,47.8,52.2,79,3.1,5.9,69.8,30.2,"www.cityofbartlesville.org/",NA,NA,NA,NA,NA
"1120","1121","Lyndell Dunn","Dunn","Lyndell",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayor","1121","Owasso","City of Owasso","1600000US4056650","4056650","Oklahoma","OK","3","7","40",28915,36.2876,-95.8359,32.7,48.3,51.7,79.4,2.8,6.7,70,30,"https://www.cityofowasso.com/",NA,NA,NA,NA,NA
"1121","1122","Richard Finley","Finley","Richard",1,0,1,0,0,0,NA,NA,NA,NA,0.39414764,0.14962209,NA,NA,NA,NA,NA,NA,"Mayor","1122","Shawnee","City of Shawnee","1600000US4066800","4066800","Oklahoma","OK","3","7","40",29857,35.3639,-96.9605,33.9,47.3,52.7,73.1,4.2,5.1,58.6,41.4,"www.shawneeok.org/",NA,NA,NA,NA,NA
"1122","1123","Ted Wheeler","Wheeler","Ted",1,0,1,0,0,0,0,1,0,0,-0.5913793,0.04702462,NA,NA,NA,NA,NA,NA,"Mayor","1123","Portland","City of Portland","1600000US4159000","4159000","Oregon","OR","4","9","41",583776,45.537,-122.65,35.8,49.5,50.5,76.1,6.3,9.4,53.7,46.3,"https://www.portlandoregon.gov/","TedWheelerForOregon","16936308619","https://www.facebook.com/TedWheelerForOregon/","tedwheeler","twitter.com/tedwheeler"
"1123","1124","Chuck Bennett","Bennett","Chuck",1,0,1,0,0,0,NA,NA,NA,NA,-0.0068191,0.08082582,NA,NA,NA,NA,NA,NA,"Mayor","1124","Salem","City of Salem","1600000US4164900","4164900","Oregon","OR","4","9","41",154637,44.9237,-123.023,34.5,49.9,50.1,79,1.5,20.3,55.7,44.3,"https://www.cityofsalem.net/","salemmayorchuckbennett","302634858928","https://www.facebook.com/salemmayorchuckbennett/",NA,NA
"1124","1125","Lucy Vinis","Vinis","Lucy",0,1,1,0,0,0,NA,NA,NA,NA,-0.4321097,0.08562644,NA,NA,NA,NA,NA,NA,"Mayor","1125","Eugene","City of Eugene","1600000US4123850","4123850","Oregon","OR","4","9","41",156185,44.0567,-123.116,33.8,48.9,51.1,85.8,1.4,7.8,50.1,49.9,"https://www.eugene-or.gov/","mayorlucyvinis","1484832081831740","https://www.facebook.com/mayorlucyvinis/","lucyvinis","twitter.com/LucyVinis"
"1125","1126","Shane Bemis","Bemis","Shane",1,0,1,0,0,0,NA,NA,NA,NA,0.04295694,0.1187695,NA,NA,NA,NA,NA,NA,"Mayor","1126","Gresham","City of Gresham","1600000US4131250","4131250","Oregon","OR","4","9","41",105594,45.5023,-122.442,33.6,49,51,76,3.5,18.9,52.5,47.5,"https://greshamoregon.gov/","Mayor-Shane-Bemis-297866215402",NA,"https://www.facebook.com/Mayor-Shane-Bemis-297866215402/?ref=br_rs","mayorshanebemis","https://twitter.com/MayorShaneBemis"
"1126","1127","Steve Callaway","Callaway","Steve",1,0,1,0,0,0,NA,NA,NA,NA,-0.2352147,0.11515018,NA,NA,NA,NA,NA,NA,"Mayor","1127","Hillsboro","City of Hillsboro","1600000US4134100","4134100","Oregon","OR","4","9","41",91611,45.5308,-122.937,32,50.2,49.8,73.3,2,22.6,54.5,45.5,"https://www.hillsboro-oregon.gov/","CallawayForMayor","130835976954710","https://www.facebook.com/CallawayForMayor/","stevecallaway2","https://twitter.com/SteveCallaway2"
"1127","1128","Denny Doyle","Doyle","Denny",1,0,1,0,0,0,NA,NA,NA,NA,-0.0811024,0.10698178,NA,NA,NA,NA,NA,NA,"Mayor","1128","Beaverton","City of Beaverton","1600000US4105350","4105350","Oregon","OR","4","9","41",89803,45.4796,-122.815,34.7,48.6,51.4,73,2.6,16.3,49.7,50.3,"https://www.beavertonoregon.gov/","BeavertonMayorDoyle","327863963989148","https://www.facebook.com/BeavertonMayorDoyle/",NA,NA
"1128","1129","Casey Roats","Roats","Casey",1,0,1,0,0,0,NA,NA,NA,NA,0.02927541,0.11669128,NA,NA,NA,NA,NA,NA,"Mayor","1129","Bend","City of Bend","1600000US4105800","4105800","Oregon","OR","4","9","41",76639,44.0564,-121.308,36.6,49,51,91.3,0.5,8.2,57.9,42.1,"https://www.bendoregon.gov/","roatsforbend","1418592178422188","https://www.facebook.com/roatsforbend/",NA,NA
"1129","1130","Gary Wheeler","Wheeler","Gary",1,0,1,0,0,0,NA,NA,NA,NA,0.0530313,0.11095412,NA,NA,NA,NA,NA,NA,"Mayor","1130","Medford","City of Medford","1600000US4147000","4147000","Oregon","OR","4","9","41",74907,42.3369,-122.854,37.9,48.4,51.6,86,0.9,13.8,51.9,48.1,"www.ci.medford.or.us/",NA,NA,NA,NA,NA
"1130","1131","Christine Lundberg","Lundberg","Christine",0,1,1,0,0,0,NA,NA,NA,NA,0.15762118,0.12204853,NA,NA,NA,NA,NA,NA,"Mayor","1131","Springfield","City of Springfield","1600000US4169600","4169600","Oregon","OR","4","9","41",59403,44.0539,-122.981,34.5,49,51,85.9,1.1,12.1,52,48,"www.ci.springfield.or.us/",NA,NA,NA,"cl_lundberg","twitter.com/Cl_lundberg"
"1131","1132","Biff Traber","Traber","Biff",1,0,1,0,0,0,NA,NA,NA,NA,-0.4613238,0.11832804,NA,NA,NA,NA,NA,NA,"Mayor","1132","Corvallis","City of Corvallis","1600000US4115800","4115800","Oregon","OR","4","9","41",54462,44.5699,-123.278,26.4,50.3,49.7,83.8,1.1,7.4,42.5,57.5,"https://www.corvallisoregon.gov/","Traber4Mayor","292022717654478","https://www.facebook.com/Traber4Mayor/","traber4mayor","twitter.com/Traber4Mayor"
"1132","1133","N/A N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2096362,0.11634269,NA,NA,NA,NA,NA,NA,NA,"1133","Aloha",NA,"1600000US4101650","4101650","Oregon","OR","4","9","41",49425,45.492,-122.873,32.8,50,50,70.9,2.6,21.1,67.3,32.7,NA,NA,NA,NA,NA,NA
"1133","1134","Sharon Konopa","Konopa","Sharon",0,1,1,0,0,0,NA,NA,NA,NA,-0.0241991,0.14101272,NA,NA,NA,NA,NA,NA,"Mayor","1134","Albany","City of Albany","1600000US4101000","4101000","Oregon","OR","4","9","41",50158,44.6269,-123.097,35.6,48.8,51.2,87.8,0.7,11.4,59.1,40.9,"https://www.cityofalbany.net/",NA,NA,NA,NA,NA
"1134","1135","John Cook","Cook","John",1,0,1,0,0,0,NA,NA,NA,NA,0.01353504,0.12527275,NA,NA,NA,NA,NA,NA,"Mayor","1135","Tigard","City of Tigard","1600000US4173650","4173650","Oregon","OR","4","9","41",48035,45.4236,-122.779,37.4,49,51,79.6,1.8,12.7,60.5,39.5,"www.tigard-or.gov/","Tigard-Mayor-John-Cook-243976462312718",NA,"https://www.facebook.com/Tigard-Mayor-John-Cook-243976462312718/",NA,NA
"1135","1136","Cathy Clark","Clark","Cathy",0,1,1,0,0,0,NA,NA,NA,NA,-0.0846414,0.15765735,NA,NA,NA,NA,NA,NA,"Mayor","1136","Keizer","City of Keizer","1600000US4138500","4138500","Oregon","OR","4","9","41",36478,45.003,-123.024,35.7,48,52,82.5,0.8,18.3,61,39,"https://www.keizer.org/","CouncilorCathyClark","416191331769873","https://www.facebook.com/CouncilorCathyClark/",NA,NA
"1136","1137","Kent Studebaker","Studebaker","Kent",1,0,1,0,0,0,NA,NA,NA,NA,-0.2436931,0.13294554,NA,NA,NA,NA,NA,NA,"Mayor","1137","Lake Oswego","City of Lake Oswego","1600000US4140550","4140550","Oregon","OR","4","9","41",36619,45.4123,-122.699,45.8,47.3,52.7,89.3,0.7,3.7,68.9,31.1,"https://www.ci.oswego.or.us/","StudebakerForMayor","222383401438960","https://www.facebook.com/StudebakerForMayor/?ref=br_rs","kentstudebaker","twitter.com/KentStudebaker"
"1137","1138","Darin Fowler","Fowler","Darin",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1138","Grants Pass",NA,"1600000US4130550","4130550","Oregon","OR","4","9","41",34533,42.4341,-123.333,39.3,47.3,52.7,90.9,0.5,8.5,50.8,49.2,"https://www.grantspassoregon.gov/",NA,NA,NA,NA,NA
"1138","1139","Dan Holladay","Holladay","Dan",1,0,1,0,0,0,NA,NA,NA,NA,0.0709019,0.14078414,NA,NA,NA,NA,NA,NA,"Mayor","1139","Oregon City","City of Oregon City","1600000US4155200","4155200","Oregon","OR","4","9","41",31859,45.3413,-122.592,36.3,49.3,50.7,91.1,0.6,7.3,63.7,36.3,"https://www.orcity.org/",NA,NA,NA,NA,NA
"1139","1140","Scott Hill","Hill","Scott",1,0,1,0,0,0,NA,NA,NA,NA,-0.1685773,0.14628234,NA,NA,NA,NA,NA,NA,"Mayor","1140","McMinnville","City of McMinnville","1600000US4145000","4145000","Oregon","OR","4","9","41",32187,45.211,-123.192,34,48.2,51.8,82.2,0.7,20.6,58,42,"https://www.mcminnvilleoregon.gov/",NA,NA,NA,NA,NA
"1140","1141","Jim Kenney","Kenney","Jim",1,0,1,0,0,0,0,1,0,0,-0.5206434,0.03619495,NA,NA,NA,NA,NA,NA,"Mayor","1141","Philadelphia","City of Philadelphia","1600000US4260000","4260000","Pennsylvania","PA","1","2","42",1526006,40.0094,-75.1333,33.5,47.2,52.8,41,43.4,12.3,54.1,45.9,"www.phila.gov/","JimFKenney","120753759961","https://www.facebook.com/JimFKenney/","phillymayor","twitter.com/PhillyMayor"
"1141","1142","William Peduto","Peduto","William",1,0,1,0,0,0,0,1,0,0,-0.4854281,0.06640754,NA,NA,NA,NA,NA,NA,"Mayor","1142","Pittsburgh","City of Pittsburgh","1600000US4261000","4261000","Pennsylvania","PA","1","2","42",305704,40.4398,-79.9766,33.2,48.4,51.6,66,26.1,2.3,47.6,52.4,"pittsburghpa.gov/","pedutoforpittsburgh","17790106373","https://www.facebook.com/pedutoforpittsburgh/","billpeduto","twitter.com/billpeduto"
"1142","1143","Ed Pawlowski","Pawlowski","Ed",1,0,1,0,0,0,0,1,0,0,-0.1859956,0.10557401,NA,NA,NA,NA,NA,NA,"Mayor","1143","Allentown","City of Allentown","1600000US4202000","4202000","Pennsylvania","PA","1","2","42",118032,40.594,-75.4782,32.7,48.2,51.8,58.5,12.5,42.8,48.4,51.6,"https://www.allentownpa.gov/","mayorpawlowski","512089762208778","https://www.facebook.com/mayorpawlowski/","ed_pawlowski","twitter.com/Ed_Pawlowski"
"1143","1144","Joe Schember","Schember","Joe",1,0,1,0,0,0,NA,NA,NA,NA,-0.1300972,0.10280527,NA,NA,NA,NA,NA,NA,"Mayor","1144","Erie","City of Erie","1600000US4224000","4224000","Pennsylvania","PA","1","2","42",101786,42.1166,-80.0735,33.2,48.3,51.7,75,16.8,6.9,52.3,47.7,"www.erie.pa.us/","MayorJoeSchember","834617286677087","https://www.facebook.com/MayorJoeSchember/",NA,NA
"1144","1145","Wally Scott","Scott","Wally",1,0,1,0,0,0,0,1,0,0,-0.1945969,0.11588414,NA,NA,NA,NA,NA,NA,"Mayor","1145","Reading","City of Reading","1600000US4263624","4263624","Pennsylvania","PA","1","2","42",88082,40.3392,-75.9263,28.9,48.5,51.5,48.4,13.2,58.2,42.4,57.6,"https://www.readingpa.gov/","wallyscottformayor","384277411754197","https://www.facebook.com/wallyscottformayor/",NA,NA
"1145","1146","Thomas Micozzie","Micozzie","Thomas",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1146","Upper Darby",NA,"1600000US4218152","4218152","Pennsylvania","PA","1","2","42",10687,39.921,-75.2611,29.4,45.5,54.5,16.2,78.9,2.1,52.4,47.6,"www.upperdarby.org/",NA,NA,NA,"mayormicozzie","https://twitter.com/MayorMicozzie"
"1146","1147","Bill Courtright","Courtright","Bill",1,0,1,0,0,0,0,1,0,0,-0.2037211,0.11885188,NA,NA,NA,NA,NA,NA,"Mayor","1147","Scranton","City of Scranton","1600000US4269000","4269000","Pennsylvania","PA","1","2","42",76089,41.4042,-75.6659,37.9,48.2,51.8,84.1,5.5,9.9,51.3,48.7,"www.scrantonpa.gov/","BillCourtrightForMayor","520764994630221","https://www.facebook.com/BillCourtrightForMayor/","courtrightmayor","twitter.com/CourtrightMayor"
"1147","1148","Joseph DiGirolamo","DiGirolamo","Joseph",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayor","1148","Bensalem","Township of Bensalem",NA,NA,"Pennsylvania","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.bensalempa.gov/",NA,NA,NA,NA,NA
"1148","1149","Danene Sorace","Sorace","Danene",0,1,1,0,0,0,NA,NA,NA,NA,-0.1171178,0.12250625,NA,NA,NA,NA,NA,NA,"Mayor","1149","Lancaster","City of Lancaster","1600000US4241216","4241216","Pennsylvania","PA","1","2","42",59322,40.0421,-76.301,30.5,49.7,50.3,55.2,16.3,39.3,43.9,56.1,"https://www.co.lancaster.pa.us/","DaneneSoraceforMayor","1816886788593805","https://www.facebook.com/DaneneSoraceforMayor/","danenesorace","twitter.com/DaneneSorace"
"1149","1150","Daniel Bernheim","Bernheim","Daniel",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commission President","1150","Lower Merion Township","Township of Lower Merion","1600000US4202896","4202896","Pennsylvania","PA","1","2","42",12455,40.0033,-75.2948,40.4,46.7,53.3,79.3,12.9,4,63.8,36.2,"www.lowermerion.org/",NA,NA,NA,NA,NA
"1150","1151","Luker Wayne","Wayne","Luker",1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commission President","1151","Abington","Township of Abington",NA,NA,"Pennsylvania","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"www.abington.org/",NA,NA,NA,NA,NA
"1151","1152","Robert Donchez","Donchez","Robert",1,0,1,0,0,0,0,1,0,0,-0.0575919,0.10798114,NA,NA,NA,NA,NA,NA,"Mayor","1152","Bethlehem","City of Bethlehem","1600000US4206088","4206088","Pennsylvania","PA","1","2","42",74982,40.6264,-75.3679,35.7,48.1,51.9,76.4,6.9,24.4,53.6,46.4,"https://www.bethlehem-pa.gov/",NA,NA,NA,"bethlehemmayor","twitter.com/BethlehemMayor"
"1152","1153","John Morgan","Morgan","John",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1153","Millcreek township",NA,"1600000US4249552","4249552","Pennsylvania","PA","1","2","42",328,40.4371,-77.9309,37.8,49.4,50.6,97.9,0.3,0,73.4,26.6,"www.millcreektownship.com/",NA,NA,NA,NA,NA
"1153","1154","Craig Bowen","Bowen","Craig",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1154","Bristol township",NA,"1600000US4208760","4208760","Pennsylvania","PA","1","2","42",9726,40.1035,-74.8529,38,48.4,51.6,81.1,9.5,14.2,55.6,44.4,"www.bristoltownship.org/",NA,NA,NA,NA,NA
"1154","1155","William Wechsler","Wechsler","William",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Commission President","1155","Haverford Township","Haverford Township","1600000US4233154","4233154","Pennsylvania","PA","1","2","42",1331,40.0089,-75.3072,20.4,45.2,54.8,77.4,5.6,7.7,4.9,95.1,"www.haverfordtownship.org/","Scranton-City-Councilman-Joe-Wechsler-144878158908765",NA,"https://www.facebook.com/Scranton-City-Councilman-Joe-Wechsler-144878158908765/",NA,NA
"1155","1156","Eric Papenfuse","Papenfuse","Eric",1,0,1,0,0,0,0,1,0,0,-0.7219713,0.13331313,NA,NA,NA,NA,NA,NA,"Mayor","1156","Harrisburg","City of Harrisburg","1600000US4232800","4232800","Pennsylvania","PA","1","2","42",49528,40.2759,-76.885,32.2,48.1,51.9,30.7,52.4,18,38.8,61.2,"harrisburgpa.gov/","MayorEricPapenfuse",NA,"https://www.facebook.com/MayorEricPapenfuse/","ericpapenfuse","twitter.com/EricPapenfuse"
"1156","1157","William Hawk","Hawk","William",1,0,1,0,0,0,NA,NA,NA,NA,-0.7219713,0.13331313,NA,NA,NA,NA,NA,NA,"Board of Supervisors Chair","1157","Lower Paxton Township","Township of Lower Paxton","1600000US4232800","4232800","Pennsylvania","PA","1","2","42",49528,40.2759,-76.885,32.2,48.1,51.9,30.7,52.4,18,38.8,61.2,"www.lowerpaxton-pa.gov/",NA,NA,NA,"patownhall","twitter.com/PATownhall"
"1157","1158","Amy Strouse","Strouse","Amy",0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1158","Middletown township",NA,"1600000US4249144","4249144","Pennsylvania","PA","1","2","42",7441,40.644,-75.3246,44,49.2,50.8,89.3,3.9,9.6,89.3,10.7,"www.middletownbucks.org/",NA,NA,NA,"captkirch","twitter.com/CaptKirch"
